year,state,station,name,lat,elev,avg_temp,avg_co2
2015,OK,720357,CUSHING MUNICIPAL AIRPORT,35.95,+0279.2,59.403872247823855,400.88
2015,OK,720358,EL RENO REGIONAL AIRPORT,35.473,+0431.9,59.5761861721469,400.88
2015,OK,720558,ELK CITY MUNICIPAL AP,35.433,+0610.2,58.764679221273873,400.88
2015,OK,720559,STAN STAMPER MUNICIPAL AIRPOR,34.035,+0174.0,64.911610212144481,400.88
2015,OK,720561,WILLIAM R POUGE MUNICIPAL AIR,36.175,+0272.2,63.139330197132622,400.88
2015,OK,720627,STIGLER RGNL,35.283,+0183.2,61.41105094726062,400.88
2015,OK,720628,OKLAHOMA CITY/PAGE,35.483,+0413.0,60.026884677860764,400.88
2015,OK,722044,ADA MUNICIPAL AIRPORT,34.804,+0310.0,61.148868067694259,400.88
2015,OK,722051,ATOKA MUNICIPAL AIRPORT,34.398,+0180.0,62.799158346134163,400.88
2015,OK,722071,CHICKASHA MUNICIPAL ARPT,35.1,+0351.0,60.666585381464408,400.88
2015,OK,722078,HALLIBURTON FLD,34.471,+0339.2,61.972306658395375,400.88
2015,OK,722091,CLAREMORE RGNL,36.3,+0223.0,58.404309960338374,400.88
2015,OK,722092,GROVE MUNICIPAL AIRPORT,36.605,+0253.9,60.037036610343065,400.88
2015,OK,722095,GUYMON MUNICIPAL AIRPORT,36.685,+0952.0,57.852450716845873,400.88
2015,OK,722099,CHANDLER RGNL,35.724,+0300.0,60.616479610026609,400.88
2015,OK,722133,SALLISAW MUNICIPAL AIRPORT,35.438,+0161.0,61.027985791090629,400.88
2015,OK,722152,WEST WOODWARD AIRPORT,36.437,+0666.9,59.3584024577573,400.88
2015,OK,722164,OKMULGEE RGNL,35.668,+0219.5,59.724249721393932,400.88
2015,OK,722173,PAULS VALLEY MUNI AIRPORT,34.717,+0295.1,61.228578469022018,400.88
2015,OK,722178,ROBERT S KERR AIRPORT,35.021,+0137.5,61.386788274449572,400.88
2015,OK,722187,SHAWNEE RGNL,35.357,+0327.1,61.774616549252258,400.88
2015,OK,722199,TAHLEQUAH MUNICIPAL ARPT,35.933,+0266.1,58.383147721454179,400.88
2015,OK,722368,THOMAS P STAFFORD AIRPORT,35.55,+0489.2,59.429487415470447,400.88
2015,OK,723520,ALTUS AFB AIRPORT,34.65,+0421.2,61.649375960061462,400.88
2015,OK,723525,HOBART MUNICIPAL AIRPORT,34.989,+0474.3,61.319718239745121,400.88
2015,OK,723526,CLINTON-SHERMAN AIRPORT,35.357,+0586.0,60.8579333077317,400.88
2015,OK,723528,FREDERICK MUNICIPAL AIRPT,34.352,+0383.0,63.075976133583673,400.88
2015,OK,723529,ARDMORE DOWNTOWN EXECUTIVE,34.147,+0257.3,62.346416695112943,400.88
2015,OK,723530,WILL ROGERS WORLD AIRPORT,35.389,+0391.7,61.3337397593446,400.88
2015,OK,723535,VANCE AIR FORCE BASE,36.333,+0398.1,59.844923835125449,400.88
2015,OK,723536,ENID WOODRING RGNL,36.383,+0356.0,60.248959734802334,400.88
2015,OK,723537,GUTHRIE MUNICIPAL AIRPORT,35.852,+0326.0,61.385916538658478,400.88
2015,OK,723540,TINKER AFB AIRPORT,35.417,+0397.0,60.972724654377878,400.88
2015,OK,723544,WILEY POST AIRPORT,35.534,+0396.0,61.771875320020484,400.88
2015,OK,723545,STILLWATER RGNL,36.162,+0305.0,60.425695724526371,400.88
2015,OK,723550,HENRY POST AAF AIRPORT,34.65,+0362.4,62.267435995903739,400.88
2015,OK,723555,ARDMORE MUNICIPAL AIRPORT,34.3,+0232.0,62.990782019704426,400.88
2015,OK,723556,MUSKOGEE/DAVIS FLD,35.657,+0186.0,60.744533829475436,400.88
2015,OK,723560,TULSA INTERNATIONAL AIRPORT,36.199,+0198.1,61.79774449564772,400.88
2015,OK,723564,RICHARD LLOYD JONES JR APT,36.039,+0194.5,60.798783282130053,400.88
2015,OK,723565,BARTLESVILLE MUNICIPAL AIRPOR,36.768,+0217.9,58.208305811571947,400.88
2015,OK,723566,MC ALESTER REGIONAL ARPT,34.882,+0234.7,62.8070359703021,400.88
2015,OK,723570,UNIVERSITY OF OKLAHOMA WESTHE,35.25,+0360.3,60.172937788018437,400.88
2015,OK,723575,LAWTON-FORT SILL RGNL ARPT,34.567,+0338.0,62.40985279057859,400.88
2015,OK,723759,MC CURTAIN COUNTY REGIONAL AI,33.909,+0144.0,62.799240271377371,400.88
2015,OK,724530,PONCA CITY REGIONAL ARPT,36.737,+0304.8,60.350796850998464,400.88
2015,OK,742513,EAKER FLD,33.942,+0213.0,63.04924347158218,400.88
2015,OK,746410,GAGE AIRPORT,36.297,+0669.0,58.987692652329756,400.88
2015,OR,720202,TILLAMOOK AWS,45.417,+0011.3,52.865629650228648,400.88
2015,OR,720638,BEND MUNICIPAL AIRPORT,44.095,+1055.2,49.770889922853875,400.88
2015,OR,725895,KLAMATH FALLS AIRPORT,42.15,+1248.0,49.521705709165388,400.88
2015,OR,725970,ROGUE VALLEY INTL-MEDFORD AIR,42.375,+0400.2,57.91341717869944,400.88
2015,OR,725975,SEXTON SUMMIT,42.6,+1168.0,50.573222606246794,400.88
2015,OR,725976,LAKE COUNTY AIRPORT,42.167,+1443.0,48.069982078853052,400.88
2015,OR,726830,BURNS MUNICIPAL AIRPORT,43.595,+1271.0,47.853954813108039,400.88
2015,OR,726836,SCAPPOOSE INDUSTRIAL,45.773,+0018.0,55.014745263696881,400.88
2015,OR,726837,ONTARIO MUNICIPAL AIRPORT,44.021,+0668.4,54.524939836149521,400.88
2015,OR,726875,ROME STATE AIRPORT,42.591,+1235.0,53.031805555555557,400.88
2015,OR,726876,GRANT RGNL OGILVIE FLD,44.4,+1127.2,52.622403528371279,400.88
2015,OR,726880,EASTERN OR REGIONAL AT PENDLE,45.698,+0452.9,54.466526497695853,400.88
2015,OR,726881,MC MINNVILLE MUNICIPAL APT,45.195,+0050.0,55.350558755760368,400.88
2015,OR,726883,HERMISTON MUNICIPAL ARPT,45.828,+0196.0,55.930613799283144,400.88
2015,OR,726884,LA GRANDE/UNION COUNTY APT,45.283,+0828.0,51.70422235023041,400.88
2015,OR,726885,MEACHAM,45.511,+1134.8,45.715019201228877,400.88
2015,OR,726886,BAKER CITY MUNICIPAL ARPT,44.843,+1024.4,47.456895801331285,400.88
2015,OR,726904,ROSEBURG RGNL,43.239,+0161.0,57.927865463389658,400.88
2015,OR,726917,NORTH BEND MUNICIPAL ARPT,43.417,+0005.2,54.100224654377868,400.88
2015,OR,726920,ROBERTS FIELD AIRPORT,44.256,+0927.5,50.347777137736813,400.88
2015,OR,726930,MAHLON SWEET FIELD AIRPORT,44.128,+0107.6,55.102353430619566,400.88
2015,OR,726940,MCNARY FIELD AIRPORT,44.905,+0062.5,56.265083205325141,400.88
2015,OR,726945,CORVALLIS MUNICIPAL APRT,44.5,+0076.2,55.053636712749622,400.88
2015,OR,726950,NEWPORT MUNICIPAL AIRPORT,44.583,+0049.0,52.095750384024576,400.88
2015,OR,726959,AURORA STATE AIRPORT,45.25,+0061.0,55.4236591141833,400.88
2015,OR,726980,PORTLAND INTERNATIONAL AIRPOR,45.596,+0005.8,56.633911930363539,400.88
2015,OR,726985,PORTLAND-TROUTDALE AIRPORT,45.551,+0012.0,56.811827316948282,400.88
2015,OR,726986,PORTLAND/HILLSBORO,45.541,+0062.2,54.523798643113153,400.88
2015,OR,727910,ASTORIA REGIONAL AIRPORT,46.157,+0002.7,53.6795942140297,400.88
2015,OR,994011,ASTORIA,46.208,+0002.0,53.635882415401781,400.88
2015,OR,994026,SOUTH BEACH,44.625,+0002.0,53.005864212244447,400.88
2015,OR,994031,PORT ORFORD,42.74,+0008.0,54.567129877308318,400.88
2015,PA,720304,WINGS FLD,40.133,+0092.1,54.805497311827949,400.88
2015,PA,720324,QUAKERTOWN AIRPORT,40.435,+0160.3,51.877689132104457,400.88
2015,PA,720378,NEW CASTLE MUNICIPAL AIRPORT,41.033,+0327.1,50.436544890451927,400.88
2015,PA,720408,COATESVILLE/CARLSON AIRPORT,39.983,+0201.2,53.614912669966436,400.88
2015,PA,722826,SITE R,39.733,+0274.9,53.385698284690214,400.88
2015,PA,723990,HARRISBURG INTERNATIONAL AIRP,40.196,+0095.1,54.184882872503835,400.88
2015,PA,724085,NORTHEAST PHILADELPH,40.082,+0037.0,57.056040066564265,400.88
2015,PA,725103,READING RGNL CARL A,40.373,+0105.0,53.771802355350744,400.88
2015,PA,725104,PORT MEADVILLE AIRPORT,41.633,+0427.0,49.086121351766508,400.88
2015,PA,725105,PENN VALLEY AIRPORT,40.821,+0137.0,51.363475422427037,400.88
2015,PA,725109,POTTSTOWN LIMERICK AIRPORT,40.238,+0094.0,52.959084741423446,400.88
2015,PA,725113,DOYLESTOWN AIRPORT,40.333,+0120.1,52.362949308755759,400.88
2015,PA,725114,YORK AIRPORT,39.918,+0148.1,52.706624423963135,400.88
2015,PA,725116,LANCASTER AIRPORT,40.12,+0123.0,52.935729646697389,400.88
2015,PA,725118,HARRISBURG/CAPITAL,40.217,+0106.0,54.231183435739887,400.88
2015,PA,725119,CLEARFIELD-LAWRENCE ARPT,41.049,+0462.1,48.543573348694316,400.88
2015,PA,725124,BUTLER CO SCHOLTER F,40.777,+0380.1,50.189829749103943,400.88
2015,PA,725125,DU BOIS-JEFFERSON CO ARPT,41.179,+0554.0,49.251278161802354,400.88
2015,PA,725126,ALTOONA-BLAIR COUNTY ARPT,40.296,+0451.1,50.997907706093194,400.88
2015,PA,725127,JOHN MURTHA JOHNSTO,40.317,+0696.2,49.187295186891966,400.88
2015,PA,725128,UNIVERSITY PARK AIRPORT,40.85,+0378.0,50.108011392729132,400.88
2015,PA,725130,WILKES-BARRE/SCRANTON INTL AI,41.334,+0283.5,51.581689708141326,400.88
2015,PA,725140,WILLIAMSPORT REGIONAL AIRPORT,41.243,+0158.5,51.379212749615974,400.88
2015,PA,725144,MUIR ARMY AIRFIELD (FORT INDI,40.433,+0149.0,52.212799539170511,400.88
2015,PA,725170,LEHIGH VALLEY INTERNATIONAL A,40.65,+0118.9,53.003800563236048,400.88
2015,PA,725175,INDIANA COUNTY/JIMMY STEWART,40.633,+0428.2,50.767508960573473,400.88
2015,PA,725200,PITTSBURGH INTERNATIONAL AIRP,40.485,+0366.7,52.668120839733739,400.88
2015,PA,725204,BEAVER COUNTY AIRPORT,40.767,+0382.0,53.64896111003786,400.88
2015,PA,725205,ALLEGHENY COUNTY AIRPORT,40.355,+0382.0,52.813288530465954,400.88
2015,PA,725207,ARNOLD PALMER RGNL,40.283,+0365.5,52.434601254480292,400.88
2015,PA,725260,ERIE INTL/T. RIDGE FIELD AIRP,42.08,+0222.2,50.133083077316947,400.88
2015,PA,725266,BRADFORD REGIONAL AIRPORT,41.798,+0652.9,45.588710957501277,400.88
2015,PA,725267,VENANGO RGNL,41.383,+0469.4,47.9092722734255,400.88
2015,PA,725434,POCONO MTNS MUNI AIRPORT,41.139,+0584.0,47.472575524833587,400.88
2015,PA,997286,PHILADELPHIA,39.93,+0020.0,57.614346356327715,400.88
2015,PA,997698,NEWBOLD,40.8,+0018.0,55.477096570655611,400.88
2015,PA,724080,PHILADELPHIA INTERNATIONAL AI,39.873,+0003.1,57.5624775985663,400.88
2015,PR,785140,RAFAEL HERNANDEZ AIRPORT,18.498,+0066.5,79.751184715821807,400.88
2015,PR,785145,EUGENIO MARIA DE HOSTOS AIRPO,18.254,+0011.6,85.619020457347673,400.88
2015,PR,785265,FERNANDO LUIS RIBAS DOMINICCI,18.457,+0003.1,82.278614112682519,400.88
2015,RI,722151,WESTERLY STATE AIRPORT,41.35,+0024.7,51.067081413210452,400.88
2015,RI,725054,NORTH CENTRAL STATE ARPT,41.921,+0134.4,49.8523951272793,400.88
2015,RI,725058,BLOCK ISLAND STATE AIRPORT,41.168,+0033.0,52.015125448028684,400.88
2015,RI,725070,THEODORE F GREEN STATE AIRPOR,41.723,+0016.8,51.765542754736295,400.88
2015,RI,725079,NEWPORT STATE AIRPORT,41.533,+0052.4,51.172859062980024,400.88
2015,RI,998004,NARRAGANSETT BAY RESERVE,41.633,+0013.0,51.891980286738345,400.88
2015,RI,997294,POTTER COVE - PRUDENCE ISLAND,41.637,+0003.0,51.859596602535049,400.88
2015,RI,997277,CONIMUCUT LIGHT,41.72,+0010.0,51.514572486968667,400.88
2015,RI,997278,PROVIDENCE,41.8,+0010.0,52.38551468857225,400.88
2015,RI,997285,NEWPORT,41.5,+0010.0,51.370180999170159,400.88
2015,RI,997288,QUONSET POINT,41.58,+0010.0,51.576591642094975,400.88
2015,SC,720120,HILTON HEAD AIRPORT,32.217,+0007.3,67.814414362519187,400.88
2015,SC,720596,NEWBERRY COUNTY AIRPORT,34.3,+0173.1,61.877451740911418,400.88
2015,SC,720597,LAURENS COUNTY AIRPORT,34.5,+0212.1,61.711299203149,400.88
2015,SC,720598,MONCKS CORNER,33.183,+0022.3,66.780195285225531,400.88
2015,SC,720599,CHESTER CATAWBA REGIONAL AIRP,34.783,+0200.3,63.673187483998973,400.88
2015,SC,720601,AIKEN MUNICIPAL AIRPORT,33.65,+0161.2,63.058395772885028,400.88
2015,SC,720602,BARNWELL REGIONAL AIRPORT,33.258,+0075.3,66.380750768049154,400.88
2015,SC,720603,WOODWARD FIELD AIRPORT,34.283,+0092.1,63.914159730838158,400.88
2015,SC,720604,WILLIAMSBURG REGIONAL AIRPORT,33.717,+0020.1,66.161603370520226,400.88
2015,SC,720605,CHERAW MUNICIPAL LYNCH BELLIN,34.717,+0073.2,61.748575908858157,400.88
2015,SC,720606,CHARLESTON EXECUTIVE AIRPORT,32.701,+0005.2,67.549704044507138,400.88
2015,SC,720607,LANCASTER COUNTY MC WHIRTER F,34.723,+0148.1,62.252864183307736,400.88
2015,SC,720608,MARION COUNTY AIRPORT,34.181,+0028.0,63.925475550435237,400.88
2015,SC,720609,WALTERBORO/LOWCOUNTRY RGNL,32.921,+0031.1,66.593093551833476,400.88
2015,SC,720611,SUMTER AIRPORT,34.0,+0055.5,67.939620631720445,400.88
2015,SC,720612,BEAUFORT COUNTY AIRPORT,32.412,+0038.1,67.349560931899646,400.88
2015,SC,720613,CONWAY HORRY COUNTY AIRPORT,33.829,+0010.4,63.657145097286232,400.88
2015,SC,720631,MARLBORO COUNTY JETPORT H E A,34.622,+0045.1,64.617736815156164,400.88
2015,SC,720632,SUMMERVILLE AIRPORT,33.063,+0017.1,66.07077690586965,400.88
2015,SC,720633,HARTSVILLE RGNL,34.403,+0111.3,63.56965321416935,400.88
2015,SC,720634,FAIRFIELD COUNTY AIRPORT,34.315,+0176.2,63.414199868791592,400.88
2015,SC,720744,PICKENS COUNTY AIRPORT,34.817,+0309.1,61.397359411692,400.88
2015,SC,722080,CHARLESTON AFB/INTERNATIONAL,32.899,+0012.2,67.068127240143369,400.88
2015,SC,722085,BEAUFORT MCAS,32.483,+0011.3,67.690008320532527,400.88
2015,SC,722216,NORTH AF AUX,33.615,+0097.8,64.776104710701489,400.88
2015,SC,723100,COLUMBIA METROPOLITAN AIRPORT,33.942,+0068.6,66.071344726062463,400.88
2015,SC,723104,COLUMBIA OWENS DOWNTOWN AP,33.971,+0064.6,65.883198924731175,400.88
2015,SC,723105,MCENTIRE AIR NATIONAL GUARD S,33.967,+0077.4,64.410002560163861,400.88
2015,SC,723106,FLORENCE REGIONAL AIRPORT,34.188,+0044.5,65.174751024065543,400.88
2015,SC,723107,SANTEE COOPER RGNL,33.587,+0031.4,63.893702864293672,400.88
2015,SC,723115,ORANGEBURG MUNICIPAL ARPT,33.462,+0060.1,65.766294802867378,400.88
2015,SC,723116,DARLINGTON COUNTY JETPORT AIR,34.466,+0059.0,64.043733910694428,400.88
2015,SC,723117,ROCK HILL YORK CO,34.987,+0203.9,61.643678955453154,400.88
2015,SC,723118,OCONEE CO RGNL,34.672,+0272.0,64.333812724014336,400.88
2015,SC,723119,GREENVILLE DOWNTOWN ARPT,34.85,+0319.4,63.174243471582187,400.88
2015,SC,723120,GREENVILLE-SPARTANBURG INTL A,34.906,+0291.1,62.083752560163845,400.88
2015,SC,723122,GREENVILLE,34.758,+0291.1,60.686242319508445,400.88
2015,SC,723124,GREENWOOD COUNTY AIRPORT,34.249,+0192.3,62.967821410915121,400.88
2015,SC,723126,SPARTANBURG DOWNTOWN MEMORIAL,34.917,+0244.1,62.309766081871338,400.88
2015,SC,723190,ANDERSON REGIONAL AIRPORT,34.498,+0231.7,62.744197388632863,400.88
2015,SC,747900,SHAW AIR FORCE BASE,33.967,+0073.5,65.045569636456747,400.88
2015,SC,747917,MT PLEASANT REGIONAL AIRPORT,32.9,+0004.3,67.276506016385042,400.88
2015,SC,747918,GEORGETOWN COUNTY AIRPORT,33.317,+0012.2,64.180486431131584,400.88
2015,SC,998177,LAKE MURRAY,34.1,+0109.0,65.372070532514073,400.88
2015,SC,998208,LAKE WATEREE,34.333,+0087.0,63.943600230414745,400.88
2015,SC,998005,NORTH INLET-WINYAH BAY,33.35,+0004.0,65.928221823974511,400.88
2015,SC,997990,ACE BASIN RESERVE,32.55,+0005.0,71.644730791205575,400.88
2015,SC,997174,CHARLESTON,32.782,+0006.0,67.68865062689683,400.88
2015,SC,747910,MYRTLE BEACH INTL AIRPORT,33.683,+0008.0,66.5070122887865,400.88
2015,SC,747915,NORTH MYRTLE BEACH,33.817,+0010.0,65.388678955453145,400.88
2015,SC,997306,SPRINGMAID PIER,33.65,+0010.0,65.106930964348,400.88
2015,SD,711680,SIOUX FALLS CLIMATE,43.733,+0481.5,46.883328720624327,400.88
2015,SD,720624,MADISON MUNICIPAL AIRPORT,44.016,+0523.3,46.0895643721198,400.88
2015,SD,720918,MISSION,43.033,+0789.0,76.729930076892444,400.88
2015,SD,726510,JOE FOSS FIELD AIRPORT,43.578,+0435.3,48.605394905273947,400.88
2015,SD,726514,CUSTER COUNTY AIRPORT,43.733,+1707.0,45.167704173067079,400.88
2015,SD,726516,PHILIP AIRPORT,44.051,+0673.0,48.991131521306251,400.88
2015,SD,726517,PINE RIDGE AIRPORT,43.021,+1016.0,48.4262019969278,400.88
2015,SD,726518,WINNER REGIONAL AIRPORT,43.391,+0619.4,51.921240774581982,400.88
2015,SD,726519,SISSETON MUNICIPAL AIRPORT,45.669,+0354.0,46.359015616999493,400.88
2015,SD,726525,CHAN GURNEY MUNICIPAL ARPT,42.917,+0398.0,50.028344854070667,400.88
2015,SD,726530,CHAMBERLAIN MUNI AIRPORT,43.8,+0530.0,48.286673067076293,400.88
2015,SD,726539,FAITH MUNICIPAL AIRPORT,45.033,+0787.0,47.824925115207385,400.88
2015,SD,726540,HURON REGIONAL AIRPORT,44.398,+0390.1,47.745059523809516,400.88
2015,SD,726545,MITCHELL MUNICIPAL AIRPORT,43.775,+0397.0,49.6184504608295,400.88
2015,SD,726546,WATERTOWN MUNICIPAL ARPT,44.905,+0532.8,46.149446364567325,400.88
2015,SD,726560,PIERRE RGNL,46.283,+0531.0,48.843182283666152,400.88
2015,SD,726590,ABERDEEN REGIONAL AIRPORT,45.443,+0395.3,46.489722862263186,400.88
2015,SD,726605,BLACK HILLS CLYDE ICE FLD,44.483,+1198.2,47.94306102499651,400.88
2015,SD,726620,RAPID CITY REGIONAL AIRPORT,44.046,+0963.2,48.339171786994363,400.88
2015,SD,726625,ELLSWORTH AIR FORCE BASE,44.15,+0999.1,49.422267665130569,400.88
2015,SD,726627,BUFFALO,45.604,+0915.6,47.637859062980027,400.88
2015,SD,726685,MOBRIDGE MUNICIPAL AIRPORT,45.547,+0523.0,48.220150409626214,400.88
2015,TN,720974,WINCHESTER MUNICIPAL AIRPORT,35.178,+0298.4,59.568284610215052,400.88
2015,TN,721031,TULLAHOMA RGNL WM NORTHERN FL,35.38,+0330.1,58.579996159754231,400.88
2015,TN,722781,HENRY CO,36.338,+0176.8,56.48695381970871,400.88
2015,TN,723240,LOVELL FIELD AIRPORT,35.034,+0204.2,62.082010368663596,400.88
2015,TN,723249,MAURY COUNTY AIRPORT,35.554,+0207.9,61.529284517580777,400.88
2015,TN,723250,CROSSVILLE MEMORIAL -WHITSON,35.951,+0569.1,57.845366694237669,400.88
2015,TN,723260,MC GHEE TYSON AIRPORT,35.818,+0293.2,60.024912954429084,400.88
2015,TN,723270,NASHVILLE INTERNATIONAL AIRPO,36.119,+0182.9,61.078476702508965,400.88
2015,TN,723273,SMYRNA AIRPORT,36.009,+0166.0,59.162215181771643,400.88
2015,TN,723274,UPPER CUMBERLAND RGNL,36.056,+0312.4,58.539905601091874,400.88
2015,TN,723280,OUTLAW FIELD AIRPORT,36.624,+0170.7,58.8960599078341,400.88
2015,TN,723284,MILLINGTON MUNICIPAL AIRPORT,35.35,+0098.0,62.821176395289292,400.88
2015,TN,723340,MEMPHIS INTERNATIONAL AIRPORT,35.056,+0077.4,63.868747439836149,400.88
2015,TN,723346,MCKELLAR-SIPES RGNL ARPT,35.593,+0132.0,60.452556323604718,400.88
2015,TN,723350,TRI-CITIES REGIONAL TN/VA AIR,36.48,+0456.3,57.392237583205329,400.88
2015,TN,724270,OAK RIDGE,39.2,+0279.0,60.221646185355866,400.88
2015,TX,690190,DYESS AFB/ABILENE,32.433,+0545.3,64.7897651049667,400.88
2015,TX,720110,LLANO MUNICIPAL AIRPORT,30.784,+0336.0,67.20738735279059,400.88
2015,TX,720151,ALPINE-CASPARIS MUNI ARPT,30.384,+1376.0,61.962905785970307,400.88
2015,TX,720261,BRIDGEPORT MUNICIPAL ARPT,33.183,+0260.0,64.4595351750997,400.88
2015,TX,720269,BROOKS COUNTY AIRPORT,27.207,+0034.1,72.129135061885336,400.88
2015,TX,720271,BIG SRNG MCMHN-WRKLE ARPT,32.217,+0784.3,64.132113415258573,400.88
2015,TX,720273,BAY CITY MUNICIPAL AIRPORT,28.973,+0014.0,70.30713773681515,400.88
2015,TX,720276,EDINBURG INTL AIRPORT,26.442,+0024.4,74.224795186891953,400.88
2015,TX,720281,WILBARGER CO,34.226,+0385.6,64.50719228007604,400.88
2015,TX,720286,GRANBURY MUNICIPAL ARPT,32.45,+0237.1,67.094980798771132,400.88
2015,TX,720287,GRAYSON COUNTY AIRPORT,33.714,+0228.3,65.297512160778282,400.88
2015,TX,720291,MESQUITE METROPOLITAN ARPT,32.75,+0136.3,65.719918714797743,400.88
2015,TX,720295,HILLSBORO MUNICIPAL ARPT,32.084,+0209.0,66.2182981310804,400.88
2015,TX,720296,JASPER COUNTY-BELL FLD APT,30.886,+0065.0,68.35052789156282,400.88
2015,TX,720298,JACKSONVILLE,31.869,+0206.4,67.019576478877553,400.88
2015,TX,720299,MIDLOTHIAN/WAXAHATC,32.456,+0228.3,65.488435099846384,400.88
2015,TX,720303,HEARNE MUNICIPAL AIRPORT,30.872,+0087.0,67.028260368663581,400.88
2015,TX,720305,DECATUR MUNICIPAL AIRPORT,33.254,+0319.1,64.648526625704037,400.88
2015,TX,720311,MT PLEASANT,33.1,+0111.0,64.918167484628825,400.88
2015,TX,720313,PERRY LEFORS FLD,35.617,+0989.1,58.062924987199189,400.88
2015,TX,720314,PALESTINE MUNICIPAL ARPT,31.783,+0129.0,67.113368535586289,400.88
2015,TX,720315,PERRYTON OCHILTREE CO ARPT,36.417,+0889.4,58.661245388988718,400.88
2015,TX,720316,UECES CO,27.783,+0024.1,73.029029697900668,400.88
2015,TX,720318,GRAHAM MUNICIPAL AIRPORT,33.11,+0342.3,64.786258566702116,400.88
2015,TX,720320,CLEBURNE MUNICIPAL AIRPORT,32.354,+0260.3,65.923250768049144,400.88
2015,TX,720323,GILLESPIE CO,30.243,+0516.6,64.684371526367727,400.88
2015,TX,720391,BEEVILLE MUNICIPAL AIRPORT,28.35,+0082.3,69.913719918074747,400.88
2015,TX,720393,HEREFORD MUNICIPAL AIRPORT,34.858,+1153.7,58.342539842549911,400.88
2015,TX,720395,PLEASANTON MUNICIPAL AIRPORT,28.954,+0131.1,69.641588981694838,400.88
2015,TX,720404,KICKAPOO DOWNTOWN AIRPORT,33.85,+0304.2,64.551050223736056,400.88
2015,TX,720542,LARGO VISTA / RUSTY ALLEN AIR,30.5,+0375.2,68.293507566706509,400.88
2015,TX,720577,RUSK COUNTY AIRPORT,32.15,+0135.0,65.234079047321657,400.88
2015,TX,720578,STEPHENS COUNTY AIRPORT,32.719,+0391.4,66.8022055811572,400.88
2015,TX,720584,ZAPATA COUNTY AIRPORT,26.967,+0129.2,72.954789426523291,400.88
2015,TX,720617,HUSTON/EXECUTIVE,29.8,+0051.2,68.3881979094938,400.88
2015,TX,720626,PAMPA MESA VISTA AIRPORT,35.883,+0845.2,58.821128085990608,400.88
2015,TX,720637,HOUSTON SOUTHWEST AIRPORT,29.506,+0021.0,68.621291704431556,400.88
2015,TX,720639,HORSESHOE BAY RESORT AIRPORT,30.533,+0333.2,67.909078100998471,400.88
2015,TX,720647,LAMPASAS AIRPORT,31.106,+0370.0,67.619725121105077,400.88
2015,TX,720648,AUSTIN EXECUTIVE AIRPORT,30.395,+0188.1,67.601128115835792,400.88
2015,TX,720659,OZONA MUNICIPAL AIRPORT,30.735,+0726.0,64.384831139537766,400.88
2015,TX,720668,OIL PLATFORM/EAST BREAKS,27.817,+0224.0,76.263616177103529,400.88
2015,TX,720669,OIL PLATFORM/GUNNISON,27.3,+0224.0,75.938496614894476,400.88
2015,TX,720727,HIGH ISLAND 376              ,27.962,+0000.3,75.815407860874316,400.88
2015,TX,720729,BRAZOS 451 OILP              ,28.5,+0034.1,73.479776229396819,400.88
2015,TX,720732,MUSTANG ISLAND A85A          ,27.733,+0009.0,74.821743591931764,400.88
2015,TX,720743,SOUTH PADRE ISLAND HELIPORT,26.071,+0004.3,73.457888087824045,400.88
2015,TX,720771,COLEMAN MUNICIPAL AIRPORT,31.841,+0517.3,65.314297875064,400.88
2015,TX,720779,MEXIA LIMESTONE COUNTY AIRPOR,31.641,+0166.1,66.076001024065562,400.88
2015,TX,720917,HIGH ISLAND 179A             ,29.183,+0075.3,72.655060795865865,400.88
2015,TX,720926,BEAUMONT MUNICIPAL AIRPORT,30.071,+0010.1,68.184332793662421,400.88
2015,TX,720943,HARRISON COUNTY AIRPORT,32.521,+0108.8,66.588599415817143,400.88
2015,TX,720954,ALAMINOS CANYON 25 OIL PLATFO,26.939,+0090.0,77.0658827619196,400.88
2015,TX,721034,CAMERON MUNICIPAL AIRPORT,30.879,+0123.1,68.106020225294415,400.88
2015,TX,721043,ATHENS MUNI,32.164,+0135.3,64.2310477470558,400.88
2015,TX,721044,ROCKWALL MUNI,32.931,+0175.3,65.8332635688684,400.88
2015,TX,721048,PRESIDIO LELY INTL ARPT,29.634,+0896.1,70.353685995903746,400.88
2015,TX,722094,GRAND PRAIRIE MUNICIPAL AIRPO,32.7,+0180.0,67.2463929939792,400.88
2015,TX,722107,GAINES COUNTY AIRPORT,32.675,+1010.4,61.170454429083463,400.88
2015,TX,722112,FOX STEPHENS FLD,32.699,+0126.5,64.823857866765536,400.88
2015,TX,722113,GIDDINGS-LEE COUNTY AIRPORT,30.169,+0148.0,67.419793217535144,400.88
2015,TX,722122,WINSTON FLD,32.7,+0741.0,62.203937169686469,400.88
2015,TX,722143,LANCASTER AIRPORT,32.583,+0153.0,65.317730414746549,400.88
2015,TX,722159,MID VALLEY ARPT / WESLACO,26.179,+0021.3,73.271287762416776,400.88
2015,TX,722169,PECOS MUNICIPAL AIRPORT,31.383,+0796.4,64.2776644905274,400.88
2015,TX,722174,HALE COUNTY AIRPORT,34.167,+1028.4,58.515400665642595,400.88
2015,TX,722192,AVENGER FLD,32.473,+0725.4,64.697516356602392,400.88
2015,TX,722202,GARNER FLD,29.217,+0287.1,68.132584436173147,400.88
2015,TX,722209,CALHOUN COUNTY AIRPORT,28.654,+0009.1,69.985188812083962,400.88
